pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
c1_block_cont_04__c1_block_nec_03,same_matched,c1_block_cont_04,c1_block_nec_03,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.33698,0.245253,0.245253,1.0,8
c1_cross_clear_06__c1_cross_stall_occ_02,same_matched,c1_cross_clear_06,c1_cross_stall_occ_02,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.271865,0.246297,0.246297,1.0,8
c1_lead_cont_01__c1_lead_nec_06,same_matched,c1_lead_cont_01,c1_lead_nec_06,lead,lead,lead_cont,lead_nec,0,2.0,0.355483,0.282271,0.282271,1.0,8
c1_lead_cont_03__c1_lead_nec_04,same_matched,c1_lead_cont_03,c1_lead_nec_04,lead,lead,lead_cont,lead_nec,0,0.0,0.317229,0.272245,0.272245,1.0,8
c1_cross_stall_02__c1_cross_stall_occ_06,same_matched,c1_cross_stall_02,c1_cross_stall_occ_06,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.372379,0.292919,0.292919,1.0,8
c1_block_cont_03__c1_block_nec_06,same_matched,c1_block_cont_03,c1_block_nec_06,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.295853,0.239599,0.239599,1.0,8
c1_cross_clear_08__c1_cross_stall_04,same_matched,c1_cross_clear_08,c1_cross_stall_04,cross,cross,cross_clear,cross_stall,0,1.0,0.265932,0.204986,0.204986,1.0,8
c1_cross_clear_01__c1_cross_stall_07,same_matched,c1_cross_clear_01,c1_cross_stall_07,cross,cross,cross_clear,cross_stall,0,2.0,0.127893,0.08304,0.08304,1.0,8
c1_cross_clear_04__c1_cross_stall_occ_05,same_matched,c1_cross_clear_04,c1_cross_stall_occ_05,cross,cross,cross_clear,cross_stall_occ,0,2.0,0.352177,0.290147,0.290147,1.0,8
c1_block_cont_05__c1_block_nec_06,same_matched,c1_block_cont_05,c1_block_nec_06,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.363272,0.266513,0.266513,1.0,8
c1_cross_clear_05__c1_cross_stall_occ_05,same_matched,c1_cross_clear_05,c1_cross_stall_occ_05,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.369626,0.299079,0.299079,1.0,8
c1_lead_cont_02__c1_lead_opt_05,same_matched,c1_lead_cont_02,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,2.0,0.362291,0.285118,0.285118,1.0,8
c1_block_cont_05__c1_block_nec_06,same_matched,c1_block_cont_05,c1_block_nec_06,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.363272,0.266513,0.266513,1.0,8
c1_lead_cont_07__c1_lead_nec_04,same_matched,c1_lead_cont_07,c1_lead_nec_04,lead,lead,lead_cont,lead_nec,0,2.0,0.340442,0.285831,0.285831,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_03,same_matched,c1_cross_stall_03,c1_cross_stall_occ_03,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.327898,0.277434,0.277434,1.0,8
c1_block_cont_08__c1_temp_opt_08,same_matched,c1_block_cont_08,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.333823,0.232016,0.232016,1.0,8
c1_lead_nec_07__c1_lead_opt_02,same_matched,c1_lead_nec_07,c1_lead_opt_02,lead,lead,lead_nec,lead_opt,0,3.0,0.05098,0.039287,0.039287,1.0,8
c1_cross_stall_occ_04__c1_cross_stall_occ_06,same_matched,c1_cross_stall_occ_04,c1_cross_stall_occ_06,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.052236,0.028142,0.028142,1.0,8
c1_block_nec_02__c1_temp_opt_03,same_matched,c1_block_nec_02,c1_temp_opt_03,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.087177,0.05468,0.05468,1.0,8
c1_cross_clear_04__c1_cross_stall_08,same_matched,c1_cross_clear_04,c1_cross_stall_08,cross,cross,cross_clear,cross_stall,0,2.0,0.088273,0.059458,0.059458,1.0,8
c1_cross_clear_02__c1_cross_clear_04,same_matched,c1_cross_clear_02,c1_cross_clear_04,cross,cross,cross_clear,cross_clear,0,0.0,0.060121,0.024408,0.024408,1.0,8
c1_cross_stall_01__c1_cross_stall_07,same_matched,c1_cross_stall_01,c1_cross_stall_07,cross,cross,cross_stall,cross_stall,0,2.0,0.036098,0.06486,0.06486,1.0,8
c1_cross_clear_05__c1_cross_stall_01,same_matched,c1_cross_clear_05,c1_cross_stall_01,cross,cross,cross_clear,cross_stall,0,1.0,0.088733,0.048334,0.048334,1.0,8
c1_block_nec_05__c1_temp_opt_07,same_matched,c1_block_nec_05,c1_temp_opt_07,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.1124,0.117618,0.117618,1.0,8
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,1.0,0.063057,0.065292,0.065292,1.0,8
c1_lead_cont_05__c1_lead_cont_07,same_matched,c1_lead_cont_05,c1_lead_cont_07,lead,lead,lead_cont,lead_cont,0,1.0,0.091641,0.051042,0.051042,1.0,8
c1_block_nec_05__c1_temp_opt_01,same_matched,c1_block_nec_05,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.11276,0.117756,0.117756,1.0,8
c1_block_nec_01__c1_block_nec_08,same_matched,c1_block_nec_01,c1_block_nec_08,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,3.0,0.129604,0.152156,0.152156,1.0,8
c1_block_nec_06__c1_temp_opt_07,same_matched,c1_block_nec_06,c1_temp_opt_07,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.0902,0.075411,0.075411,1.0,8
c1_block_nec_04__c1_temp_opt_03,same_matched,c1_block_nec_04,c1_temp_opt_03,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.093274,0.066196,0.066196,1.0,8
c1_cross_stall_occ_03__c1_cross_stall_occ_05,same_matched,c1_cross_stall_occ_03,c1_cross_stall_occ_05,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.084851,0.046128,0.046128,1.0,8
c1_block_nec_01__c1_temp_opt_01,same_matched,c1_block_nec_01,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.097523,0.081221,0.081221,1.0,8
c1_lead_cont_06__c1_lead_nec_03,same_matched,c1_lead_cont_06,c1_lead_nec_03,lead,lead,lead_cont,lead_nec,0,1.0,0.379867,0.292841,0.292841,1.0,8
c1_block_cont_07__c1_temp_opt_03,same_matched,c1_block_cont_07,c1_temp_opt_03,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.407616,0.34073,0.34073,1.0,8
c1_lead_cont_06__c1_lead_nec_01,same_matched,c1_lead_cont_06,c1_lead_nec_01,lead,lead,lead_cont,lead_nec,0,2.0,0.367956,0.285098,0.285098,1.0,8
c1_cross_stall_01__c1_cross_stall_occ_05,same_matched,c1_cross_stall_01,c1_cross_stall_occ_05,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.399183,0.303095,0.303095,1.0,8
c1_block_cont_08__c1_block_nec_02,same_matched,c1_block_cont_08,c1_block_nec_02,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,3.0,0.394396,0.32873,0.32873,1.0,8
c1_block_cont_07__c1_temp_opt_01,same_matched,c1_block_cont_07,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.397669,0.337365,0.337365,1.0,8
c1_lead_cont_08__c1_lead_nec_02,same_matched,c1_lead_cont_08,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,3.0,0.356034,0.288719,0.288719,1.0,8
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,lead,lead,lead_cont,lead_nec,0,1.0,0.392065,0.297143,0.297143,1.0,8
c1_block_cont_07__c1_temp_opt_01,same_matched,c1_block_cont_07,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.397669,0.337365,0.337365,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_05,same_matched,c1_cross_stall_03,c1_cross_stall_occ_05,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.407265,0.310948,0.310948,1.0,8
c1_cross_stall_04__c1_cross_stall_occ_05,same_matched,c1_cross_stall_04,c1_cross_stall_occ_05,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.4027,0.306836,0.306836,1.0,8
c1_block_cont_03__c1_temp_opt_05,same_matched,c1_block_cont_03,c1_temp_opt_05,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.385265,0.315111,0.315111,1.0,8
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,lead,lead,lead_cont,lead_opt,0,3.0,0.384136,0.285284,0.285284,1.0,8
c1_block_cont_08__c1_block_nec_01,same_matched,c1_block_cont_08,c1_block_nec_01,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,3.0,0.374103,0.298824,0.298824,1.0,8
c1_lead_cont_02__c1_lead_opt_04,same_matched,c1_lead_cont_02,c1_lead_opt_04,lead,lead,lead_cont,lead_opt,0,1.0,0.361178,0.284733,0.284733,1.0,8
c1_block_cont_01__c1_temp_opt_04,same_matched,c1_block_cont_01,c1_temp_opt_04,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.382727,0.311729,0.311729,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_07,same_matched,c1_cross_stall_03,c1_cross_stall_occ_07,cross,cross,cross_stall,cross_stall_occ,0,0.0,0.316677,0.266564,0.266564,1.0,8
c1_cross_clear_02__c1_cross_clear_07,same_matched,c1_cross_clear_02,c1_cross_clear_07,cross,cross,cross_clear,cross_clear,0,2.0,0.25181,0.203948,0.203948,1.0,8
c1_lead_cont_02__c1_lead_opt_01,same_matched,c1_lead_cont_02,c1_lead_opt_01,lead,lead,lead_cont,lead_opt,0,0.0,0.348188,0.277298,0.277298,1.0,8
c1_cross_clear_05__c1_cross_stall_occ_07,same_matched,c1_cross_clear_05,c1_cross_stall_occ_07,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.310071,0.261361,0.261361,1.0,8
c1_cross_clear_03__c1_cross_stall_occ_06,same_matched,c1_cross_clear_03,c1_cross_stall_occ_06,cross,cross,cross_clear,cross_stall_occ,0,2.0,0.364878,0.297197,0.297197,1.0,8
c1_block_cont_03__c1_block_nec_05,same_matched,c1_block_cont_03,c1_block_nec_05,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.287413,0.213011,0.213011,1.0,8
c1_cross_clear_03__c1_cross_clear_08,same_matched,c1_cross_clear_03,c1_cross_clear_08,cross,cross,cross_clear,cross_clear,0,2.0,0.259342,0.210717,0.210717,1.0,8
c1_block_nec_04__c1_block_nec_08,same_matched,c1_block_nec_04,c1_block_nec_08,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,2.0,0.1438,0.170546,0.170546,1.0,8
c1_cross_stall_07__c1_cross_stall_occ_03,same_matched,c1_cross_stall_07,c1_cross_stall_occ_03,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.344824,0.250421,0.250421,1.0,8
c1_lead_cont_08__c1_lead_nec_02,same_matched,c1_lead_cont_08,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,3.0,0.356034,0.288719,0.288719,1.0,8
c1_lead_cont_05__c1_lead_opt_05,same_matched,c1_lead_cont_05,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,0.0,0.36188,0.281942,0.281942,1.0,8
c1_lead_cont_05__c1_lead_nec_04,same_matched,c1_lead_cont_05,c1_lead_nec_04,lead,lead,lead_cont,lead_nec,0,1.0,0.354903,0.280436,0.280436,1.0,8
c1_lead_cont_06__c1_lead_nec_08,same_matched,c1_lead_cont_06,c1_lead_nec_08,lead,lead,lead_cont,lead_nec,0,1.0,0.356328,0.281376,0.281376,1.0,8
c1_lead_cont_02__c1_lead_opt_02,same_matched,c1_lead_cont_02,c1_lead_opt_02,lead,lead,lead_cont,lead_opt,0,0.0,0.34227,0.276273,0.276273,1.0,8
c1_block_cont_06__c1_block_nec_05,same_matched,c1_block_cont_06,c1_block_nec_05,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.354725,0.234339,0.234339,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_01,same_matched,c1_cross_stall_03,c1_cross_stall_occ_01,cross,cross,cross_stall,cross_stall_occ,0,0.0,0.338759,0.274805,0.274805,1.0,8
c1_lead_opt_02__c1_lead_opt_05,same_matched,c1_lead_opt_02,c1_lead_opt_05,lead,lead,lead_opt,lead_opt,0,2.0,0.02313,0.013399,0.013399,1.0,8
c1_lead_opt_01__c1_lead_opt_06,same_matched,c1_lead_opt_01,c1_lead_opt_06,lead,lead,lead_opt,lead_opt,0,2.0,0.024397,0.015699,0.015699,1.0,8
c1_cross_clear_01__c1_cross_clear_05,same_matched,c1_cross_clear_01,c1_cross_clear_05,cross,cross,cross_clear,cross_clear,0,1.0,0.059072,0.025053,0.025053,1.0,8
c1_block_cont_04__c1_block_cont_08,same_matched,c1_block_cont_04,c1_block_cont_08,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,2.0,0.060921,0.062378,0.062378,1.0,8
c1_block_nec_05__c1_temp_opt_08,same_matched,c1_block_nec_05,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.058258,0.049245,0.049245,1.0,8
c1_lead_nec_03__c1_lead_opt_08,same_matched,c1_lead_nec_03,c1_lead_opt_08,lead,lead,lead_nec,lead_opt,0,2.0,0.01867,0.016466,0.016466,1.0,8
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.069139,0.081185,0.081185,1.0,8
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,lead,lead,lead_cont,lead_cont,0,1.0,0.093933,0.046692,0.046692,1.0,8
c1_cross_stall_03__c1_cross_stall_08,same_matched,c1_cross_stall_03,c1_cross_stall_08,cross,cross,cross_stall,cross_stall,0,2.0,0.03509,0.043715,0.043715,1.0,8
c1_temp_opt_06__c1_temp_opt_08,same_matched,c1_temp_opt_06,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,1.0,0.063057,0.065292,0.065292,1.0,8
c1_lead_cont_03__c1_lead_cont_06,same_matched,c1_lead_cont_03,c1_lead_cont_06,lead,lead,lead_cont,lead_cont,0,1.0,0.093933,0.046692,0.046692,1.0,8
c1_block_nec_05__c1_temp_opt_02,same_matched,c1_block_nec_05,c1_temp_opt_02,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.101143,0.114716,0.114716,1.0,8
c1_block_cont_01__c1_block_cont_07,same_matched,c1_block_cont_01,c1_block_cont_07,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,3.0,0.061614,0.032167,0.032167,1.0,8
c1_block_nec_02__c1_temp_opt_02,same_matched,c1_block_nec_02,c1_temp_opt_02,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.065613,0.048276,0.048276,1.0,8
c1_cross_clear_01__c1_cross_clear_04,same_matched,c1_cross_clear_01,c1_cross_clear_04,cross,cross,cross_clear,cross_clear,0,0.0,0.066542,0.024806,0.024806,1.0,8
c1_cross_clear_04__c1_cross_stall_05,same_matched,c1_cross_clear_04,c1_cross_stall_05,cross,cross,cross_clear,cross_stall,0,1.0,0.070027,0.042048,0.042048,1.0,8
c1_lead_cont_02__c1_lead_opt_06,same_matched,c1_lead_cont_02,c1_lead_opt_06,lead,lead,lead_cont,lead_opt,0,2.0,0.372584,0.290851,0.290851,1.0,8
c1_block_cont_06__c1_temp_opt_04,same_matched,c1_block_cont_06,c1_temp_opt_04,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.400708,0.313908,0.313908,1.0,8
c1_lead_cont_06__c1_lead_nec_02,same_matched,c1_lead_cont_06,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,2.0,0.36055,0.284098,0.284098,1.0,8
c1_lead_cont_06__c1_lead_nec_07,same_matched,c1_lead_cont_06,c1_lead_nec_07,lead,lead,lead_cont,lead_nec,0,1.0,0.392065,0.297143,0.297143,1.0,8
c1_block_cont_03__c1_temp_opt_01,same_matched,c1_block_cont_03,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.386412,0.315098,0.315098,1.0,8
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,lead,lead,lead_cont,lead_nec,0,3.0,0.390142,0.300804,0.300804,1.0,8
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,1.0,0.349384,0.282168,0.282168,1.0,8
c1_lead_cont_02__c1_lead_opt_07,same_matched,c1_lead_cont_02,c1_lead_opt_07,lead,lead,lead_cont,lead_opt,0,3.0,0.384136,0.285284,0.285284,1.0,8
c1_lead_cont_02__c1_lead_nec_07,same_matched,c1_lead_cont_02,c1_lead_nec_07,lead,lead,lead_cont,lead_nec,0,3.0,0.390142,0.300804,0.300804,1.0,8
c1_cross_stall_01__c1_cross_stall_occ_05,same_matched,c1_cross_stall_01,c1_cross_stall_occ_05,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.399183,0.303095,0.303095,1.0,8
c1_block_cont_08__c1_block_nec_02,same_matched,c1_block_cont_08,c1_block_nec_02,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,3.0,0.394396,0.32873,0.32873,1.0,8
c1_cross_stall_07__c1_cross_stall_occ_01,same_matched,c1_cross_stall_07,c1_cross_stall_occ_01,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.377934,0.262435,0.262435,1.0,8
c1_lead_cont_05__c1_lead_nec_03,same_matched,c1_lead_cont_05,c1_lead_nec_03,lead,lead,lead_cont,lead_nec,0,1.0,0.376393,0.291167,0.291167,1.0,8
c1_lead_cont_01__c1_lead_nec_02,same_matched,c1_lead_cont_01,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,0.0,0.366033,0.289367,0.289367,1.0,8
c1_cross_stall_07__c1_cross_stall_occ_07,same_matched,c1_cross_stall_07,c1_cross_stall_occ_07,cross,cross,cross_stall,cross_stall_occ,0,2.0,0.358317,0.268042,0.268042,1.0,8
c1_block_cont_02__c1_temp_opt_04,same_matched,c1_block_cont_02,c1_temp_opt_04,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.375288,0.300373,0.300373,1.0,8
c1_lead_cont_03__c1_lead_opt_07,same_matched,c1_lead_cont_03,c1_lead_opt_07,lead,lead,lead_cont,lead_opt,0,2.0,0.301304,0.25672,0.25672,1.0,8
c1_cross_clear_08__c1_cross_stall_08,same_matched,c1_cross_clear_08,c1_cross_stall_08,cross,cross,cross_clear,cross_stall,0,0.0,0.238664,0.167996,0.167996,1.0,8
c1_lead_cont_07__c1_lead_opt_04,same_matched,c1_lead_cont_07,c1_lead_opt_04,lead,lead,lead_cont,lead_opt,0,2.0,0.325913,0.280001,0.280001,1.0,8
c1_block_cont_03__c1_block_nec_05,same_matched,c1_block_cont_03,c1_block_nec_05,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.287413,0.213011,0.213011,1.0,8
c1_block_cont_04__c1_block_nec_01,same_matched,c1_block_cont_04,c1_block_nec_01,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.336169,0.248787,0.248787,1.0,8
c1_cross_clear_01__c1_cross_stall_occ_08,same_matched,c1_cross_clear_01,c1_cross_stall_occ_08,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.258757,0.251025,0.251025,1.0,8
c1_cross_clear_04__c1_cross_clear_08,same_matched,c1_cross_clear_04,c1_cross_clear_08,cross,cross,cross_clear,cross_clear,0,2.0,0.221182,0.189575,0.189575,1.0,8
c1_cross_clear_04__c1_cross_stall_07,same_matched,c1_cross_clear_04,c1_cross_stall_07,cross,cross,cross_clear,cross_stall,0,2.0,0.106178,0.079001,0.079001,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_07,same_matched,c1_cross_stall_03,c1_cross_stall_occ_07,cross,cross,cross_stall,cross_stall_occ,0,0.0,0.316677,0.266564,0.266564,1.0,8
c1_block_cont_04__c1_block_nec_04,same_matched,c1_block_cont_04,c1_block_nec_04,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.327377,0.254837,0.254837,1.0,8
c1_block_cont_04__c1_block_nec_02,same_matched,c1_block_cont_04,c1_block_nec_02,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.333474,0.266365,0.266365,1.0,8
c1_block_cont_01__c1_block_nec_03,same_matched,c1_block_cont_01,c1_block_nec_03,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.326563,0.245286,0.245286,1.0,8
c1_cross_stall_03__c1_cross_stall_occ_03,same_matched,c1_cross_stall_03,c1_cross_stall_occ_03,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.327898,0.277434,0.277434,1.0,8
c1_lead_cont_03__c1_lead_opt_08,same_matched,c1_lead_cont_03,c1_lead_opt_08,lead,lead,lead_cont,lead_opt,0,2.0,0.304604,0.263618,0.263618,1.0,8
c1_block_cont_03__c1_block_nec_05,same_matched,c1_block_cont_03,c1_block_nec_05,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.287413,0.213011,0.213011,1.0,8
c1_lead_cont_03__c1_lead_nec_07,same_matched,c1_lead_cont_03,c1_lead_nec_07,lead,lead,lead_cont,lead_nec,0,2.0,0.298132,0.262458,0.262458,1.0,8
c1_cross_clear_03__c1_cross_stall_08,same_matched,c1_cross_clear_03,c1_cross_stall_08,cross,cross,cross_clear,cross_stall,0,2.0,0.098123,0.058751,0.058751,1.0,8
c1_block_nec_03__c1_temp_opt_05,same_matched,c1_block_nec_03,c1_temp_opt_05,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.099784,0.090711,0.090711,1.0,8
c1_temp_opt_04__c1_temp_opt_06,same_matched,c1_temp_opt_04,c1_temp_opt_06,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,1.0,0.057868,0.072627,0.072627,1.0,8
c1_cross_stall_occ_02__c1_cross_stall_occ_03,same_matched,c1_cross_stall_occ_02,c1_cross_stall_occ_03,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.059289,0.026796,0.026796,1.0,8
c1_cross_clear_06__c1_cross_stall_08,same_matched,c1_cross_clear_06,c1_cross_stall_08,cross,cross,cross_clear,cross_stall,0,1.0,0.095796,0.05952,0.05952,1.0,8
c1_block_nec_02__c1_temp_opt_05,same_matched,c1_block_nec_02,c1_temp_opt_05,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.076083,0.051328,0.051328,1.0,8
c1_block_nec_05__c1_temp_opt_01,same_matched,c1_block_nec_05,c1_temp_opt_01,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.11276,0.117756,0.117756,1.0,8
c1_block_cont_03__c1_block_cont_05,same_matched,c1_block_cont_03,c1_block_cont_05,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,1.0,0.067418,0.035579,0.035579,1.0,8
c1_cross_clear_02__c1_cross_stall_01,same_matched,c1_cross_clear_02,c1_cross_stall_01,cross,cross,cross_clear,cross_stall,0,0.0,0.110448,0.05161,0.05161,1.0,8
c1_temp_opt_01__c1_temp_opt_08,same_matched,c1_temp_opt_01,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,3.0,0.137803,0.14803,0.14803,1.0,8
c1_block_nec_01__c1_temp_opt_08,same_matched,c1_block_nec_01,c1_temp_opt_08,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.069139,0.081185,0.081185,1.0,8
c1_block_nec_06__c1_temp_opt_03,same_matched,c1_block_nec_06,c1_temp_opt_03,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.100507,0.078913,0.078913,1.0,8
c1_block_nec_08__c1_temp_opt_06,same_matched,c1_block_nec_08,c1_temp_opt_06,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.12979,0.142641,0.142641,1.0,8
c1_cross_clear_02__c1_cross_stall_07,same_matched,c1_cross_clear_02,c1_cross_stall_07,cross,cross,cross_clear,cross_stall,0,2.0,0.135057,0.077287,0.077287,1.0,8
c1_block_nec_05__c1_temp_opt_04,same_matched,c1_block_nec_05,c1_temp_opt_04,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.073291,0.099646,0.099646,1.0,8
c1_cross_clear_02__c1_cross_clear_05,same_matched,c1_cross_clear_02,c1_cross_clear_05,cross,cross,cross_clear,cross_clear,0,1.0,0.115738,0.040687,0.040687,1.0,8
c1_cross_stall_04__c1_cross_stall_occ_02,same_matched,c1_cross_stall_04,c1_cross_stall_occ_02,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.344555,0.2791,0.2791,1.0,8
c1_cross_stall_05__c1_cross_stall_occ_06,same_matched,c1_cross_stall_05,c1_cross_stall_occ_06,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.372795,0.291955,0.291955,1.0,8
c1_cross_stall_06__c1_cross_stall_occ_03,same_matched,c1_cross_stall_06,c1_cross_stall_occ_03,cross,cross,cross_stall,cross_stall_occ,0,0.0,0.332105,0.274556,0.274556,1.0,8
c1_lead_cont_05__c1_lead_nec_02,same_matched,c1_lead_cont_05,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,2.0,0.364024,0.285772,0.285772,1.0,8
c1_block_cont_08__c1_block_nec_05,same_matched,c1_block_cont_08,c1_block_nec_05,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.358866,0.26229,0.26229,1.0,8
c1_lead_cont_02__c1_lead_opt_05,same_matched,c1_lead_cont_02,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,2.0,0.362291,0.285118,0.285118,1.0,8
c1_cross_stall_02__c1_cross_stall_occ_04,same_matched,c1_cross_stall_02,c1_cross_stall_occ_04,cross,cross,cross_stall,cross_stall_occ,0,1.0,0.320178,0.273274,0.273274,1.0,8
c1_lead_cont_08__c1_lead_nec_02,same_matched,c1_lead_cont_08,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,3.0,0.356034,0.288719,0.288719,1.0,8
c1_lead_cont_02__c1_lead_opt_05,same_matched,c1_lead_cont_02,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,2.0,0.362291,0.285118,0.285118,1.0,8
c1_block_cont_04__c1_temp_opt_04,same_matched,c1_block_cont_04,c1_temp_opt_04,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.371236,0.299559,0.299559,1.0,8
c1_lead_cont_01__c1_lead_nec_02,same_matched,c1_lead_cont_01,c1_lead_nec_02,lead,lead,lead_cont,lead_nec,0,0.0,0.366033,0.289367,0.289367,1.0,8
c1_lead_cont_08__c1_lead_opt_05,same_matched,c1_lead_cont_08,c1_lead_opt_05,lead,lead,lead_cont,lead_opt,0,1.0,0.349384,0.282168,0.282168,1.0,8
