pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
block_cont_r7__block_nec_r10,same_matched,block_cont_r7,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.352595,0.264747,0.264747,1.0,8
block_nec_r3__temp_opt_r11,same_matched,block_nec_r3,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.126456,0.125109,0.125109,1.0,8
lead_cont_r12__lead_opt_r10,same_matched,lead_cont_r12,lead_opt_r10,lead,lead,lead_cont,lead_opt,0,0.0,0.371988,0.286442,0.286442,1.0,8
cross_clear_r9__cross_stall_r10,same_matched,cross_clear_r9,cross_stall_r10,cross,cross,cross_clear,cross_stall,0,1.0,0.228355,0.199908,0.199908,1.0,8
lead_cont_r4__lead_nec_r8,same_matched,lead_cont_r4,lead_nec_r8,lead,lead,lead_cont,lead_nec,0,2.0,0.312355,0.267965,0.267965,1.0,8
block_cont_r1__temp_opt_r5,same_matched,block_cont_r1,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.397989,0.321495,0.321495,1.0,8
lead_cont_r2__lead_nec_r3,same_matched,lead_cont_r2,lead_nec_r3,lead,lead,lead_cont,lead_nec,0,1.0,0.355347,0.28459,0.28459,1.0,8
block_cont_r1__block_nec_r3,same_matched,block_cont_r1,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.315958,0.221705,0.221705,1.0,8
cross_clear_r9__cross_stall_r1,same_matched,cross_clear_r9,cross_stall_r1,cross,cross,cross_clear,cross_stall,0,2.0,0.223719,0.198009,0.198009,1.0,8
block_cont_r10__temp_opt_r3,same_matched,block_cont_r10,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.371215,0.305713,0.305713,1.0,8
cross_clear_r5__cross_stall_occ_r7,same_matched,cross_clear_r5,cross_stall_occ_r7,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.305561,0.204383,0.204383,1.0,8
cross_stall_occ_r4__cross_stall_r4,same_matched,cross_stall_occ_r4,cross_stall_r4,cross,cross,cross_stall_occ,cross_stall,0,0.0,0.291448,0.258151,0.258151,1.0,8
lead_cont_r10__lead_cont_r7,same_matched,lead_cont_r10,lead_cont_r7,lead,lead,lead_cont,lead_cont,0,1.0,0.054001,0.033834,0.033834,1.0,8
cross_clear_r7__cross_stall_r3,same_matched,cross_clear_r7,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,0.0,0.101055,0.0552,0.0552,1.0,8
block_cont_r1__block_cont_r7,same_matched,block_cont_r1,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,2.0,0.038336,0.013969,0.013969,1.0,8
block_nec_r11__block_nec_r3,same_matched,block_nec_r11,block_nec_r3,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,1.0,0.06748,0.071548,0.071548,1.0,8
lead_cont_r11__lead_cont_r6,same_matched,lead_cont_r11,lead_cont_r6,lead,lead,lead_cont,lead_cont,0,1.0,0.067834,0.035769,0.035769,1.0,8
cross_clear_r7__cross_stall_r4,same_matched,cross_clear_r7,cross_stall_r4,cross,cross,cross_clear,cross_stall,0,0.0,0.089496,0.044319,0.044319,1.0,8
cross_clear_r2__cross_clear_r6,same_matched,cross_clear_r2,cross_clear_r6,cross,cross,cross_clear,cross_clear,0,1.0,0.119695,0.098816,0.098816,1.0,8
cross_stall_occ_r10__cross_stall_occ_r8,same_matched,cross_stall_occ_r10,cross_stall_occ_r8,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.056998,0.02575,0.02575,1.0,8
cross_stall_occ_r3__cross_stall_occ_r8,same_matched,cross_stall_occ_r3,cross_stall_occ_r8,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.068504,0.032454,0.032454,1.0,8
block_nec_r5__block_nec_r9,same_matched,block_nec_r5,block_nec_r9,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,1.0,0.05801,0.027351,0.027351,1.0,8
cross_stall_occ_r2__cross_stall_occ_r6,same_matched,cross_stall_occ_r2,cross_stall_occ_r6,cross,cross,cross_stall_occ,cross_stall_occ,0,2.0,0.064357,0.039027,0.039027,1.0,8
block_nec_r6__temp_opt_r5,same_matched,block_nec_r6,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.073855,0.092271,0.092271,1.0,8
lead_cont_r7__lead_nec_r3,same_matched,lead_cont_r7,lead_nec_r3,lead,lead,lead_cont,lead_nec,0,1.0,0.365795,0.284767,0.284767,1.0,8
block_cont_r10__temp_opt_r6,same_matched,block_cont_r10,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.361418,0.302266,0.302266,1.0,8
lead_cont_r11__lead_nec_r2,same_matched,lead_cont_r11,lead_nec_r2,lead,lead,lead_cont,lead_nec,0,1.0,0.335212,0.280931,0.280931,1.0,8
block_cont_r12__block_nec_r3,same_matched,block_cont_r12,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.354625,0.239969,0.239969,1.0,8
block_cont_r6__block_nec_r12,same_matched,block_cont_r6,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.375955,0.290638,0.290638,1.0,8
cross_stall_occ_r1__cross_stall_r3,same_matched,cross_stall_occ_r1,cross_stall_r3,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.351776,0.278403,0.278403,1.0,8
lead_cont_r1__lead_opt_r12,same_matched,lead_cont_r1,lead_opt_r12,lead,lead,lead_cont,lead_opt,0,1.0,0.365059,0.29029,0.29029,1.0,8
block_cont_r3__block_nec_r9,same_matched,block_cont_r3,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,2.0,0.325545,0.20393,0.20393,1.0,8
cross_stall_occ_r7__cross_stall_r11,same_matched,cross_stall_occ_r7,cross_stall_r11,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.358575,0.263827,0.263827,1.0,8
lead_cont_r2__lead_opt_r10,same_matched,lead_cont_r2,lead_opt_r10,lead,lead,lead_cont,lead_opt,0,2.0,0.361712,0.28629,0.28629,1.0,8
lead_cont_r7__lead_opt_r7,same_matched,lead_cont_r7,lead_opt_r7,lead,lead,lead_cont,lead_opt,0,1.0,0.37231,0.28205,0.28205,1.0,8
lead_cont_r6__lead_nec_r8,same_matched,lead_cont_r6,lead_nec_r8,lead,lead,lead_cont,lead_nec,0,1.0,0.349829,0.278999,0.278999,1.0,8
temp_opt_r10__temp_opt_r12,same_matched,temp_opt_r10,temp_opt_r12,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,2.0,0.066734,0.069162,0.069162,1.0,8
block_nec_r6__temp_opt_r10,same_matched,block_nec_r6,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.11593,0.109332,0.109332,1.0,8
cross_clear_r7__cross_stall_r11,same_matched,cross_clear_r7,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,1.0,0.118495,0.08068,0.08068,1.0,8
cross_clear_r7__cross_stall_r3,same_matched,cross_clear_r7,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,0.0,0.101055,0.0552,0.0552,1.0,8
cross_clear_r7__cross_stall_r1,same_matched,cross_clear_r7,cross_stall_r1,cross,cross,cross_clear,cross_stall,0,1.0,0.090856,0.044084,0.044084,1.0,8
cross_clear_r2__cross_clear_r6,same_matched,cross_clear_r2,cross_clear_r6,cross,cross,cross_clear,cross_clear,0,1.0,0.119695,0.098816,0.098816,1.0,8
cross_clear_r11__cross_stall_r12,same_matched,cross_clear_r11,cross_stall_r12,cross,cross,cross_clear,cross_stall,0,0.0,0.142029,0.112638,0.112638,1.0,8
block_nec_r8__temp_opt_r12,same_matched,block_nec_r8,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.099543,0.093723,0.093723,1.0,8
block_nec_r6__temp_opt_r10,same_matched,block_nec_r6,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.11593,0.109332,0.109332,1.0,8
cross_clear_r7__cross_stall_r3,same_matched,cross_clear_r7,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,0.0,0.101055,0.0552,0.0552,1.0,8
block_nec_r6__temp_opt_r10,same_matched,block_nec_r6,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.11593,0.109332,0.109332,1.0,8
block_nec_r1__temp_opt_r2,same_matched,block_nec_r1,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.110548,0.100163,0.100163,1.0,8
lead_cont_r7__lead_opt_r8,same_matched,lead_cont_r7,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,1.0,0.383724,0.28392,0.28392,1.0,8
block_cont_r2__temp_opt_r6,same_matched,block_cont_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.392251,0.311069,0.311069,1.0,8
block_cont_r4__temp_opt_r10,same_matched,block_cont_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.388017,0.315637,0.315637,1.0,8
block_cont_r9__temp_opt_r10,same_matched,block_cont_r9,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.405467,0.337325,0.337325,1.0,8
block_cont_r11__temp_opt_r7,same_matched,block_cont_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.407802,0.292635,0.292635,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
block_cont_r3__temp_opt_r5,same_matched,block_cont_r3,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.403661,0.322486,0.322486,1.0,8
block_cont_r4__temp_opt_r10,same_matched,block_cont_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.388017,0.315637,0.315637,1.0,8
block_cont_r12__temp_opt_r2,same_matched,block_cont_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.409041,0.315872,0.315872,1.0,8
block_cont_r9__temp_opt_r10,same_matched,block_cont_r9,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,3.0,0.405467,0.337325,0.337325,1.0,8
block_cont_r10__temp_opt_r2,same_matched,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.391344,0.315037,0.315037,1.0,8
block_cont_r9__temp_opt_r11,same_matched,block_cont_r9,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.396517,0.334059,0.334059,1.0,8
block_cont_r1__temp_opt_r6,same_matched,block_cont_r1,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.397414,0.321557,0.321557,1.0,8
lead_cont_r7__lead_opt_r8,same_matched,lead_cont_r7,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,1.0,0.383724,0.28392,0.28392,1.0,8
block_cont_r5__temp_opt_r3,same_matched,block_cont_r5,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.422555,0.338092,0.338092,1.0,8
block_cont_r5__temp_opt_r7,same_matched,block_cont_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.412135,0.280274,0.280274,1.0,8
block_cont_r5__temp_opt_r5,same_matched,block_cont_r5,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.413332,0.334583,0.334583,1.0,8
block_cont_r4__temp_opt_r10,same_matched,block_cont_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.388017,0.315637,0.315637,1.0,8
block_cont_r5__temp_opt_r7,same_matched,block_cont_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.412135,0.280274,0.280274,1.0,8
block_cont_r8__temp_opt_r9,same_matched,block_cont_r8,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.381542,0.313833,0.313833,1.0,8
block_cont_r6__temp_opt_r12,same_matched,block_cont_r6,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.393452,0.27372,0.27372,1.0,8
lead_cont_r7__lead_opt_r8,same_matched,lead_cont_r7,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,1.0,0.383724,0.28392,0.28392,1.0,8
lead_cont_r7__lead_opt_r10,same_matched,lead_cont_r7,lead_opt_r10,lead,lead,lead_cont,lead_opt,0,0.0,0.372161,0.286467,0.286467,1.0,8
block_cont_r8__temp_opt_r9,same_matched,block_cont_r8,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.381542,0.313833,0.313833,1.0,8
lead_cont_r10__lead_nec_r11,same_matched,lead_cont_r10,lead_nec_r11,lead,lead,lead_cont,lead_nec,0,2.0,0.314841,0.262729,0.262729,1.0,8
cross_clear_r3__cross_clear_r5,same_matched,cross_clear_r3,cross_clear_r5,cross,cross,cross_clear,cross_clear,0,1.0,0.132301,0.121,0.121,1.0,8
lead_cont_r11__lead_nec_r10,same_matched,lead_cont_r11,lead_nec_r10,lead,lead,lead_cont,lead_nec,0,2.0,0.320519,0.271764,0.271764,1.0,8
block_nec_r11__temp_opt_r4,same_matched,block_nec_r11,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.18213,0.183738,0.183738,1.0,8
block_cont_r4__block_nec_r3,same_matched,block_cont_r4,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.282836,0.213412,0.213412,1.0,8
block_cont_r8__block_nec_r2,same_matched,block_cont_r8,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,3.0,0.361879,0.28848,0.28848,1.0,8
cross_stall_occ_r5__cross_stall_r12,same_matched,cross_stall_occ_r5,cross_stall_r12,cross,cross,cross_stall_occ,cross_stall,0,0.0,0.319241,0.259828,0.259828,1.0,8
cross_clear_r5__cross_stall_occ_r6,same_matched,cross_clear_r5,cross_stall_occ_r6,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.278033,0.199854,0.199854,1.0,8
block_nec_r8__temp_opt_r10,same_matched,block_nec_r8,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,3.0,0.166277,0.162886,0.162886,1.0,8
lead_cont_r6__lead_nec_r7,same_matched,lead_cont_r6,lead_nec_r7,lead,lead,lead_cont,lead_nec,0,0.0,0.335385,0.270193,0.270193,1.0,8
cross_clear_r8__cross_stall_occ_r5,same_matched,cross_clear_r8,cross_stall_occ_r5,cross,cross,cross_clear,cross_stall_occ,0,1.0,0.269938,0.23786,0.23786,1.0,8
cross_clear_r10__cross_stall_r6,same_matched,cross_clear_r10,cross_stall_r6,cross,cross,cross_clear,cross_stall,0,0.0,0.254676,0.209154,0.209154,1.0,8
block_cont_r4__block_cont_r7,same_matched,block_cont_r4,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,1.0,0.071487,0.032618,0.032618,1.0,8
cross_stall_occ_r11__cross_stall_occ_r9,same_matched,cross_stall_occ_r11,cross_stall_occ_r9,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.035505,0.026772,0.026772,1.0,8
block_cont_r10__block_cont_r7,same_matched,block_cont_r10,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,0,1.0,0.044876,0.023272,0.023272,1.0,8
cross_stall_occ_r12__cross_stall_occ_r4,same_matched,cross_stall_occ_r12,cross_stall_occ_r4,cross,cross,cross_stall_occ,cross_stall_occ,0,1.0,0.065298,0.043276,0.043276,1.0,8
cross_clear_r4__cross_stall_r3,same_matched,cross_clear_r4,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,1.0,0.085051,0.047291,0.047291,1.0,8
lead_nec_r7__lead_opt_r9,same_matched,lead_nec_r7,lead_opt_r9,lead,lead,lead_nec,lead_opt,0,1.0,0.024037,0.010931,0.010931,1.0,8
cross_clear_r3__cross_stall_r10,same_matched,cross_clear_r3,cross_stall_r10,cross,cross,cross_clear,cross_stall,0,1.0,0.059787,0.034385,0.034385,1.0,8
lead_cont_r1__lead_cont_r3,same_matched,lead_cont_r1,lead_cont_r3,lead,lead,lead_cont,lead_cont,0,1.0,0.053168,0.021591,0.021591,1.0,8
lead_cont_r2__lead_cont_r3,same_matched,lead_cont_r2,lead_cont_r3,lead,lead,lead_cont,lead_cont,0,1.0,0.064759,0.029262,0.029262,1.0,8
cross_clear_r2__cross_stall_r2,same_matched,cross_clear_r2,cross_stall_r2,cross,cross,cross_clear,cross_stall,0,0.0,0.071361,0.034852,0.034852,1.0,8
cross_clear_r1__cross_clear_r4,same_matched,cross_clear_r1,cross_clear_r4,cross,cross,cross_clear,cross_clear,0,0.0,0.082,0.02952,0.02952,1.0,8
lead_opt_r2__lead_opt_r5,same_matched,lead_opt_r2,lead_opt_r5,lead,lead,lead_opt,lead_opt,0,2.0,0.031768,0.019813,0.019813,1.0,8
cross_stall_occ_r9__cross_stall_r12,same_matched,cross_stall_occ_r9,cross_stall_r12,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.329919,0.263354,0.263354,1.0,8
cross_stall_occ_r10__cross_stall_r7,same_matched,cross_stall_occ_r10,cross_stall_r7,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.325303,0.273191,0.273191,1.0,8
lead_cont_r8__lead_nec_r5,same_matched,lead_cont_r8,lead_nec_r5,lead,lead,lead_cont,lead_nec,0,1.0,0.313354,0.262,0.262,1.0,8
lead_cont_r8__lead_nec_r1,same_matched,lead_cont_r8,lead_nec_r1,lead,lead,lead_cont,lead_nec,0,3.0,0.31863,0.264291,0.264291,1.0,8
lead_cont_r9__lead_nec_r5,same_matched,lead_cont_r9,lead_nec_r5,lead,lead,lead_cont,lead_nec,0,1.0,0.340062,0.278283,0.278283,1.0,8
cross_stall_occ_r6__cross_stall_r3,same_matched,cross_stall_occ_r6,cross_stall_r3,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.315848,0.256142,0.256142,1.0,8
lead_cont_r5__lead_nec_r1,same_matched,lead_cont_r5,lead_nec_r1,lead,lead,lead_cont,lead_nec,0,2.0,0.32914,0.267071,0.267071,1.0,8
cross_stall_occ_r4__cross_stall_r7,same_matched,cross_stall_occ_r4,cross_stall_r7,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.294804,0.259043,0.259043,1.0,8
block_cont_r4__temp_opt_r12,same_matched,block_cont_r4,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.32261,0.250134,0.250134,1.0,8
lead_cont_r3__lead_opt_r9,same_matched,lead_cont_r3,lead_opt_r9,lead,lead,lead_cont,lead_opt,0,0.0,0.325694,0.273285,0.273285,1.0,8
lead_cont_r9__lead_nec_r10,same_matched,lead_cont_r9,lead_nec_r10,lead,lead,lead_cont,lead_nec,0,0.0,0.336231,0.277119,0.277119,1.0,8
lead_cont_r8__lead_nec_r3,same_matched,lead_cont_r8,lead_nec_r3,lead,lead,lead_cont,lead_nec,0,2.0,0.313744,0.26281,0.26281,1.0,8
block_nec_r12__temp_opt_r10,same_matched,block_nec_r12,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,0.0,0.084231,0.052245,0.052245,1.0,8
block_nec_r12__block_nec_r5,same_matched,block_nec_r12,block_nec_r5,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,2.0,0.095178,0.113274,0.113274,1.0,8
temp_opt_r12__temp_opt_r7,same_matched,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,0.0,0.052357,0.039834,0.039834,1.0,8
block_nec_r4__temp_opt_r10,same_matched,block_nec_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.104363,0.086457,0.086457,1.0,8
block_nec_r6__temp_opt_r1,same_matched,block_nec_r6,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,2.0,0.107962,0.106756,0.106756,1.0,8
lead_cont_r2__lead_cont_r5,same_matched,lead_cont_r2,lead_cont_r5,lead,lead,lead_cont,lead_cont,0,2.0,0.054207,0.030984,0.030984,1.0,8
temp_opt_r10__temp_opt_r9,same_matched,temp_opt_r10,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0,2.0,0.077676,0.042159,0.042159,1.0,8
cross_clear_r2__cross_stall_r11,same_matched,cross_clear_r2,cross_stall_r11,cross,cross,cross_clear,cross_stall,0,2.0,0.0975,0.067908,0.067908,1.0,8
block_nec_r11__block_nec_r12,same_matched,block_nec_r11,block_nec_r12,block_or_occupancy,block_or_occupancy,block_nec,block_nec,0,2.0,0.118656,0.147678,0.147678,1.0,8
block_nec_r4__temp_opt_r10,same_matched,block_nec_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.104363,0.086457,0.086457,1.0,8
cross_clear_r1__cross_stall_r5,same_matched,cross_clear_r1,cross_stall_r5,cross,cross,cross_clear,cross_stall,0,2.0,0.094653,0.057564,0.057564,1.0,8
cross_clear_r4__cross_stall_r3,same_matched,cross_clear_r4,cross_stall_r3,cross,cross,cross_clear,cross_stall,0,1.0,0.085051,0.047291,0.047291,1.0,8
lead_cont_r9__lead_opt_r2,same_matched,lead_cont_r9,lead_opt_r2,lead,lead,lead_cont,lead_opt,0,3.0,0.348197,0.288133,0.288133,1.0,8
lead_cont_r9__lead_opt_r8,same_matched,lead_cont_r9,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,0.0,0.356102,0.276925,0.276925,1.0,8
block_cont_r7__block_nec_r10,same_matched,block_cont_r7,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.352595,0.264747,0.264747,1.0,8
block_cont_r7__temp_opt_r9,same_matched,block_cont_r7,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.369377,0.291523,0.291523,1.0,8
lead_cont_r12__lead_opt_r10,same_matched,lead_cont_r12,lead_opt_r10,lead,lead,lead_cont,lead_opt,0,0.0,0.371988,0.286442,0.286442,1.0,8
cross_stall_occ_r1__cross_stall_r12,same_matched,cross_stall_occ_r1,cross_stall_r12,cross,cross,cross_stall_occ,cross_stall,0,2.0,0.354037,0.279754,0.279754,1.0,8
lead_cont_r12__lead_nec_r11,same_matched,lead_cont_r12,lead_nec_r11,lead,lead,lead_cont,lead_nec,0,1.0,0.367468,0.285772,0.285772,1.0,8
cross_clear_r1__cross_stall_occ_r11,same_matched,cross_clear_r1,cross_stall_occ_r11,cross,cross,cross_clear,cross_stall_occ,0,2.0,0.351952,0.293375,0.293375,1.0,8
lead_cont_r2__lead_opt_r8,same_matched,lead_cont_r2,lead_opt_r8,lead,lead,lead_cont,lead_opt,0,3.0,0.373275,0.283743,0.283743,1.0,8
block_cont_r12__temp_opt_r12,same_matched,block_cont_r12,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.370182,0.264214,0.264214,1.0,8
block_cont_r12__block_nec_r1,same_matched,block_cont_r12,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.355471,0.252622,0.252622,1.0,8
cross_stall_occ_r2__cross_stall_r7,same_matched,cross_stall_occ_r2,cross_stall_r7,cross,cross,cross_stall_occ,cross_stall,0,0.0,0.360787,0.286497,0.286497,1.0,8
cross_stall_occ_r2__cross_stall_r10,same_matched,cross_stall_occ_r2,cross_stall_r10,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.361131,0.287709,0.287709,1.0,8
cross_stall_occ_r9__cross_stall_r2,same_matched,cross_stall_occ_r9,cross_stall_r2,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.347515,0.281237,0.281237,1.0,8
block_cont_r4__temp_opt_r10,same_matched,block_cont_r4,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.388017,0.315637,0.315637,1.0,8
block_cont_r4__temp_opt_r2,same_matched,block_cont_r4,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.375294,0.31141,0.31141,1.0,8
block_cont_r5__temp_opt_r9,same_matched,block_cont_r5,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.37773,0.309484,0.309484,1.0,8
block_cont_r12__block_nec_r2,same_matched,block_cont_r12,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,0.0,0.350628,0.268523,0.268523,1.0,8
block_cont_r4__temp_opt_r2,same_matched,block_cont_r4,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.375294,0.31141,0.31141,1.0,8
lead_cont_r2__lead_opt_r4,same_matched,lead_cont_r2,lead_opt_r4,lead,lead,lead_cont,lead_opt,0,1.0,0.345767,0.279095,0.279095,1.0,8
block_cont_r7__block_nec_r9,same_matched,block_cont_r7,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,0,1.0,0.357806,0.222736,0.222736,1.0,8
cross_stall_occ_r9__cross_stall_r2,same_matched,cross_stall_occ_r9,cross_stall_r2,cross,cross,cross_stall_occ,cross_stall,0,1.0,0.347515,0.281237,0.281237,1.0,8
lead_cont_r9__lead_nec_r10,same_matched,lead_cont_r9,lead_nec_r10,lead,lead,lead_cont,lead_nec,0,0.0,0.336231,0.277119,0.277119,1.0,8
block_cont_r4__temp_opt_r5,same_matched,block_cont_r4,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,0.0,0.345942,0.298576,0.298576,1.0,8
block_cont_r9__temp_opt_r5,same_matched,block_cont_r9,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,2.0,0.363392,0.320264,0.320264,1.0,8
block_nec_r3__temp_opt_r2,same_matched,block_nec_r3,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_nec,temp_opt,0,1.0,0.122683,0.124148,0.124148,1.0,8
block_cont_r8__temp_opt_r9,same_matched,block_cont_r8,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.381542,0.313833,0.313833,1.0,8
cross_clear_r9__cross_stall_r9,same_matched,cross_clear_r9,cross_stall_r9,cross,cross,cross_clear,cross_stall,0,1.0,0.239944,0.211083,0.211083,1.0,8
lead_cont_r11__lead_opt_r3,same_matched,lead_cont_r11,lead_opt_r3,lead,lead,lead_cont,lead_opt,0,0.0,0.323351,0.273744,0.273744,1.0,8
block_cont_r11__temp_opt_r5,same_matched,block_cont_r11,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,0,1.0,0.408999,0.346944,0.346944,1.0,8
lead_cont_r7__lead_nec_r3,same_matched,lead_cont_r7,lead_nec_r3,lead,lead,lead_cont,lead_nec,0,1.0,0.365795,0.284767,0.284767,1.0,8
cross_clear_r11__cross_stall_occ_r5,same_matched,cross_clear_r11,cross_stall_occ_r5,cross,cross,cross_clear,cross_stall_occ,0,0.0,0.324432,0.23678,0.23678,1.0,8
