state_id,scenario_group,unique_instance_id,route_id,frame,scenario_progress,quartile,dominant_actor_id,dominant_token_idx,D1,D2,D1_D2_ratio,snapshot_path
S000057,D_PedestrianCrossing,route10|PedestrianCrossing_5,route10|PedestrianCrossing_5,33820,0.7692,Q4_late,5622,3,1.75459,0.36883,4.757,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f033820.npz
S000058,C_VehicleTurning,route10|VehicleTurningRoute_1,route10|VehicleTurningRoute_1,14240,0.2042,Q1_early,4762,3,0.56151,0.1594,3.523,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f014240.npz
S000059,C_VehicleTurning,route10|VehicleTurningRoute_1,route10|VehicleTurningRoute_1,14408,0.5,Q2_early-mid,4087,1,10.48386,0.19543,53.646,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f014408.npz
S000060,C_VehicleTurning,route10|VehicleTurningRoute_1,route10|VehicleTurningRoute_1,14548,0.7465,Q3_late-mid,4087,1,11.0153,0.04573,220.306,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f014548.npz
S000061,C_VehicleTurning,route10|VehicleTurningRoute_1,route10|VehicleTurningRoute_1,14636,0.9014,Q4_late,4087,1,11.48863,0.08087,142.072,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f014636.npz
S000062,C_VehicleTurning,route10|VehicleTurningRoute_2,route10|VehicleTurningRoute_2,18436,0.0586,Q1_early,4894,6,8.72557,0.27961,31.206,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f018436.npz
S000063,C_VehicleTurning,route10|VehicleTurningRoute_2,route10|VehicleTurningRoute_2,18832,0.2815,Q2_early-mid,4917,6,1.51265,0.05203,29.071,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f018832.npz
S000064,C_VehicleTurning,route10|VehicleTurningRoute_2,route10|VehicleTurningRoute_2,19640,0.7365,Q3_late-mid,4794,9,10.90848,0.8897,12.261,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f019640.npz
S000065,C_VehicleTurning,route10|VehicleTurningRoute_2,route10|VehicleTurningRoute_2,19884,0.8739,Q4_late,4794,7,11.69982,0.87703,13.34,outputs/gate6/snapshots/exact_town12_route10_route0_09_04_14_40_59/f019884.npz
S000066,A_HardBreak,route14|HardBreakRoute_1,route14|HardBreakRoute_1,238,0.0581,Q1_early,3706,3,8.11619,0.27925,29.064,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f000238.npz
S000067,A_HardBreak,route14|HardBreakRoute_1,route14|HardBreakRoute_1,438,0.2519,Q2_early-mid,3706,8,5.69034,0.38875,14.638,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f000438.npz
S000068,A_HardBreak,route14|HardBreakRoute_1,route14|HardBreakRoute_1,794,0.5969,Q3_late-mid,3706,16,4.16589,0.8048,5.176,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f000794.npz
S000069,A_HardBreak,route14|HardBreakRoute_1,route14|HardBreakRoute_1,1078,0.8721,Q4_late,3706,15,6.56457,0.12157,53.997,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001078.npz
S000070,A_HardBreak,route14|HardBreakRoute_2,route14|HardBreakRoute_2,1378,0.0736,Q1_early,3709,7,7.2151,0.34192,21.102,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001378.npz
S000071,A_HardBreak,route14|HardBreakRoute_2,route14|HardBreakRoute_2,1650,0.301,Q2_early-mid,3783,7,7.39919,0.19794,37.382,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f001650.npz
S000072,A_HardBreak,route14|HardBreakRoute_2,route14|HardBreakRoute_2,2022,0.612,Q3_late-mid,3858,4,7.81549,0.56879,13.74,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f002022.npz
S000073,A_HardBreak,route14|HardBreakRoute_2,route14|HardBreakRoute_2,2230,0.786,Q4_late,3858,4,6.42626,0.49697,12.931,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f002230.npz
S000074,A_HardBreak,route14|HardBreakRoute_6,route14|HardBreakRoute_6,25786,0.1806,Q1_early,5341,18,5.24933,0.38948,13.478,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f025786.npz
S000075,A_HardBreak,route14|HardBreakRoute_6,route14|HardBreakRoute_6,26090,0.4348,Q2_early-mid,5176,22,5.90182,1.07036,5.514,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f026090.npz
S000076,A_HardBreak,route14|HardBreakRoute_6,route14|HardBreakRoute_6,26266,0.5819,Q3_late-mid,5432,14,8.394,0.23071,36.384,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f026266.npz
S000077,A_HardBreak,route14|HardBreakRoute_6,route14|HardBreakRoute_6,26566,0.8328,Q4_late,5432,22,5.91713,0.48817,12.121,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f026566.npz
S000078,D_PedestrianCrossing,route14|PedestrianCrossing_1,route14|PedestrianCrossing_1,6430,0.2188,Q1_early,4124,3,1.03553,0.18648,5.553,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f006430.npz
S000079,D_PedestrianCrossing,route14|PedestrianCrossing_1,route14|PedestrianCrossing_1,6438,0.25,Q2_early-mid,4124,5,0.89263,0.36364,2.455,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f006438.npz
S000080,D_PedestrianCrossing,route14|PedestrianCrossing_1,route14|PedestrianCrossing_1,6526,0.5938,Q3_late-mid,4134,3,1.37622,0.77624,1.773,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f006526.npz
S000081,D_PedestrianCrossing,route14|PedestrianCrossing_1,route14|PedestrianCrossing_1,6566,0.75,Q4_late,4134,4,0.84031,0.04817,16.806,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f006566.npz
S000082,D_PedestrianCrossing,route14|PedestrianCrossing_2,route14|PedestrianCrossing_2,11514,0.2295,Q1_early,4668,5,1.09425,0.31223,3.505,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f011514.npz
S000083,D_PedestrianCrossing,route14|PedestrianCrossing_2,route14|PedestrianCrossing_2,11578,0.4918,Q2_early-mid,4419,14,1.24802,0.62048,2.011,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f011578.npz
S000084,D_PedestrianCrossing,route14|PedestrianCrossing_2,route14|PedestrianCrossing_2,11606,0.6066,Q3_late-mid,4680,3,4.98626,0.567,8.794,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f011606.npz
S000085,D_PedestrianCrossing,route14|PedestrianCrossing_2,route14|PedestrianCrossing_2,11642,0.7541,Q4_late,4680,3,2.55396,0.12956,19.713,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f011642.npz
S000086,D_PedestrianCrossing,route14|PedestrianCrossing_3,route14|PedestrianCrossing_3,14118,0.0833,Q1_early,4561,9,0.38046,0.07412,5.133,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f014118.npz
S000087,D_PedestrianCrossing,route14|PedestrianCrossing_3,route14|PedestrianCrossing_3,14178,0.5,Q2_early-mid,4563,13,0.39049,0.11712,3.334,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f014178.npz
S000088,D_PedestrianCrossing,route14|PedestrianCrossing_3,route14|PedestrianCrossing_3,14210,0.7222,Q3_late-mid,4807,3,0.65967,0.25635,2.573,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f014210.npz
S000089,D_PedestrianCrossing,route14|PedestrianCrossing_3,route14|PedestrianCrossing_3,14218,0.7778,Q4_late,4752,14,0.48051,0.31063,1.547,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f014218.npz
S000090,D_PedestrianCrossing,route14|PedestrianCrossing_4,route14|PedestrianCrossing_4,20370,0.2041,Q1_early,5141,1,0.86936,0.27219,3.194,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f020370.npz
S000091,D_PedestrianCrossing,route14|PedestrianCrossing_4,route14|PedestrianCrossing_4,20426,0.4898,Q2_early-mid,4874,6,0.68821,0.35583,1.934,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f020426.npz
S000092,D_PedestrianCrossing,route14|PedestrianCrossing_4,route14|PedestrianCrossing_4,20466,0.6939,Q3_late-mid,5158,1,0.92315,0.38624,2.39,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f020466.npz
S000093,D_PedestrianCrossing,route14|PedestrianCrossing_4,route14|PedestrianCrossing_4,20502,0.8776,Q4_late,5164,1,1.02027,0.46728,2.183,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f020502.npz
S000094,C_VehicleTurning,route14|VehicleTurningRoute_1,route14|VehicleTurningRoute_1,5090,0.0777,Q1_early,4038,4,6.68214,0.44166,15.13,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f005090.npz
S000095,C_VehicleTurning,route14|VehicleTurningRoute_1,route14|VehicleTurningRoute_1,5350,0.288,Q2_early-mid,4038,4,4.81293,0.38002,12.665,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f005350.npz
S000096,C_VehicleTurning,route14|VehicleTurningRoute_1,route14|VehicleTurningRoute_1,5894,0.7282,Q3_late-mid,4038,4,6.72746,0.59152,11.373,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f005894.npz
S000097,C_VehicleTurning,route14|VehicleTurningRoute_1,route14|VehicleTurningRoute_1,6150,0.9353,Q4_late,3885,2,11.4875,0.0411,229.75,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f006150.npz
S000098,C_VehicleTurning,route14|VehicleTurningRoute_2,route14|VehicleTurningRoute_2,12046,0.227,Q1_early,4701,6,0.69004,0.44415,1.554,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f012046.npz
S000099,C_VehicleTurning,route14|VehicleTurningRoute_2,route14|VehicleTurningRoute_2,12206,0.4724,Q2_early-mid,4270,1,9.86781,1.15343,8.555,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f012206.npz
S000100,C_VehicleTurning,route14|VehicleTurningRoute_2,route14|VehicleTurningRoute_2,12374,0.7301,Q3_late-mid,4270,1,11.26105,2.03555,5.532,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f012374.npz
S000101,C_VehicleTurning,route14|VehicleTurningRoute_2,route14|VehicleTurningRoute_2,12390,0.7546,Q4_late,4270,1,10.87036,1.38235,7.864,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f012390.npz
S000102,C_VehicleTurning,route14|VehicleTurningRoute_3,route14|VehicleTurningRoute_3,17298,0.0993,Q1_early,4977,11,6.66703,0.19551,34.101,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f017298.npz
S000103,C_VehicleTurning,route14|VehicleTurningRoute_3,route14|VehicleTurningRoute_3,17854,0.4062,Q2_early-mid,4977,15,4.75551,0.76546,6.213,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f017854.npz
S000104,C_VehicleTurning,route14|VehicleTurningRoute_3,route14|VehicleTurningRoute_3,18474,0.7483,Q3_late-mid,4643,1,10.78301,0.05221,206.546,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f018474.npz
S000105,C_VehicleTurning,route14|VehicleTurningRoute_3,route14|VehicleTurningRoute_3,18930,1.0,Q4_late,4643,1,11.5267,0.24303,47.429,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f018930.npz
S000106,C_VehicleTurning,route14|VehicleTurningRoute_4,route14|VehicleTurningRoute_4,29094,0.2396,Q1_early,5655,9,5.84667,0.41481,14.095,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f029094.npz
S000107,C_VehicleTurning,route14|VehicleTurningRoute_4,route14|VehicleTurningRoute_4,29294,0.5,Q2_early-mid,5592,7,8.05942,0.23154,34.807,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f029294.npz
S000108,C_VehicleTurning,route14|VehicleTurningRoute_4,route14|VehicleTurningRoute_4,29482,0.7448,Q3_late-mid,5592,8,10.20253,0.50561,20.179,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f029482.npz
S000109,C_VehicleTurning,route14|VehicleTurningRoute_4,route14|VehicleTurningRoute_4,29598,0.8958,Q4_late,5592,9,10.56523,0.37111,28.47,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f029598.npz
S000110,C_VehicleTurning,route14|VehicleTurningRoute_5,route14|VehicleTurningRoute_5,30054,0.0121,Q1_early,5604,8,6.3182,0.14691,43.007,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f030054.npz
S000111,C_VehicleTurning,route14|VehicleTurningRoute_5,route14|VehicleTurningRoute_5,35382,0.9567,Q4_late,5608,7,11.3441,0.91469,12.402,outputs/gate6/snapshots/exact_town12_route14_route0_09_04_15_52_40/f035382.npz
S000112,A_HardBreak,route3|HardBreakRoute_1,route3|HardBreakRoute_1,1045,0.1973,Q1_early,3722,14,12.09142,0.09596,126.004,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001045.npz
S000113,A_HardBreak,route3|HardBreakRoute_1,route3|HardBreakRoute_1,1385,0.4816,Q2_early-mid,4012,3,5.25037,0.19348,27.136,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001385.npz
S000114,A_HardBreak,route3|HardBreakRoute_1,route3|HardBreakRoute_1,1413,0.505,Q3_late-mid,4012,3,4.68382,0.40522,11.559,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001413.npz
