route_id,source_file,route_length,scenario_type,scenario_group,unique_instance_id,scenario_xml_name,trigger_progress
2,routes_training.xml,5121,ParkingCutIn,B_ParkingCutIn,Town12|2|ParkingCutIn|-604.9|4001.7|90.1,ParkingCutIn_5,0.426
2,routes_training.xml,5121,HardBreakRoute,A_HardBreak,Town12|2|HardBreakRoute|-643.7|4347.6|136.6,HardBreakRoute_2,0.491
2,routes_training.xml,5121,HardBreakRoute,A_HardBreak,Town12|2|HardBreakRoute|-299.1|4302.6|-0.3,HardBreakRoute_3,0.533
2,routes_training.xml,5121,HardBreakRoute,A_HardBreak,Town12|2|HardBreakRoute|251.5|4250.2|-90.1,HardBreakRoute_4,0.643
2,routes_training.xml,5121,ParkingCutIn,B_ParkingCutIn,Town12|2|ParkingCutIn|249.3|4060.8|-90.2,ParkingCutIn_6,0.68
2,routes_training.xml,5121,VehicleTurningRoute,C_VehicleTurning,Town12|2|VehicleTurningRoute|248.9|3833.3|270.0,VehicleTurningRoute_1,0.72
2,routes_training.xml,5121,HardBreakRoute,A_HardBreak,Town12|2|HardBreakRoute|130.0|3810.0|179.9,HardBreakRoute_5,0.744
2,routes_training.xml,5121,ParkingCutIn,B_ParkingCutIn,Town12|2|ParkingCutIn|-70.2|3638.7|-90.1,ParkingCutIn_7,0.805
2,routes_training.xml,5121,PedestrianCrossing,D_PedestrianCrossing,Town12|2|PedestrianCrossing|-70.3|3529.4|-90.1,PedestrianCrossing_3,0.825
2,routes_training.xml,5121,ParkingCutIn,B_ParkingCutIn,Town12|2|ParkingCutIn|-284.1|3594.9|-90.4,ParkingCutIn_8,0.908
2,routes_training.xml,5121,PedestrianCrossing,D_PedestrianCrossing,Town12|2|PedestrianCrossing|-284.5|3534.6|-90.4,PedestrianCrossing_4,0.919
2,routes_training.xml,5121,ParkingCutIn,B_ParkingCutIn,Town12|2|ParkingCutIn|-393.0|3589.7|89.6,ParkingCutIn_9,0.956
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|1097.9|4031.6|279.0,ParkingCutIn_1,0.018
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|739.6|3701.3|179.9,HardBreakRoute_1,0.122
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|624.3|3808.8|179.9,HardBreakRoute_2,0.148
3,routes_training.xml,6091,VehicleTurningRoute,C_VehicleTurning,Town12|3|VehicleTurningRoute|592.0|3808.9|179.9,VehicleTurningRoute_1,0.15
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|568.9|3678.3|-90.1,ParkingCutIn_2,0.172
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|619.7|3491.5|-0.1,HardBreakRoute_3,0.2
3,routes_training.xml,6091,PedestrianCrossing,D_PedestrianCrossing,Town12|3|PedestrianCrossing|713.4|3701.4|179.9,PedestrianCrossing_1,0.227
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|675.4|3619.9|89.6,ParkingCutIn_4,0.293
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|568.7|3578.4|-90.1,ParkingCutIn_3,0.311
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|414.8|3595.1|179.9,HardBreakRoute_4,0.335
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|355.9|3553.5|-90.0,ParkingCutIn_5,0.347
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|204.2|3489.2|179.9,HardBreakRoute_5,0.373
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|33.9|3521.9|89.6,ParkingCutIn_6,0.402
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|34.6|3626.4|89.6,ParkingCutIn_7,0.418
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|196.2|3812.6|-0.1,HardBreakRoute_6,0.469
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|355.9|3682.2|-90.0,ParkingCutIn_9,0.508
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|246.0|3643.4|90.0,HardBreakRoute_7,0.533
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|356.0|3786.5|-90.0,ParkingCutIn_8,0.56
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|382.4|3914.9|179.7,HardBreakRoute_8,0.597
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|355.7|4115.9|89.8,ParkingCutIn_12,0.648
3,routes_training.xml,6091,PedestrianCrossing,D_PedestrianCrossing,Town12|3|PedestrianCrossing|293.5|4190.6|179.9,PedestrianCrossing_2,0.66
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|687.0|4620.3|-0.1,HardBreakRoute_9,0.774
3,routes_training.xml,6091,HardBreakRoute,A_HardBreak,Town12|3|HardBreakRoute|798.3|4449.7|279.1,HardBreakRoute_10,0.81
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|569.7|4022.6|89.9,ParkingCutIn_10,0.921
3,routes_training.xml,6091,VehicleTurningRoute,C_VehicleTurning,Town12|3|VehicleTurningRoute|570.1|4167.2|89.9,VehicleTurningRoute_2,0.944
3,routes_training.xml,6091,ParkingCutIn,B_ParkingCutIn,Town12|3|ParkingCutIn|463.0|4166.4|-90.0,ParkingCutIn_11,0.96
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|1662.8|2181.2|-0.2,HardBreakRoute_1,0.049
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|1780.8|2003.1|89.8,HardBreakRoute_3,0.141
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|1887.7|1718.3|180.0,HardBreakRoute_2,0.203
4,routes_training.xml,6479,VehicleTurningRoute,C_VehicleTurning,Town12|4|VehicleTurningRoute|1661.4|1718.3|180.0,VehicleTurningRoute_1,0.481
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|1676.2|1720.8|-0.0,HardBreakRoute_4,0.483
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|2183.7|2003.5|89.8,HardBreakRoute_5,0.57
4,routes_training.xml,6479,VehicleTurningRoute,C_VehicleTurning,Town12|4|VehicleTurningRoute|2020.3|2294.9|180.0,VehicleTurningRoute_2,0.631
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|2247.6|2064.2|-0.2,HardBreakRoute_6,0.686
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|2185.3|2464.3|90.1,HardBreakRoute_8,0.873
4,routes_training.xml,6479,HardBreakRoute,A_HardBreak,Town12|4|HardBreakRoute|2008.6|2641.8|179.8,HardBreakRoute_7,0.904
5,routes_training.xml,6557,VehicleTurningRoute,C_VehicleTurning,Town12|5|VehicleTurningRoute|3710.8|2467.8|90.0,VehicleTurningRoute_1,0.089
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|3123.7|2582.5|90.0,HardBreakRoute_1,0.198
5,routes_training.xml,6557,VehicleTurningRoute,C_VehicleTurning,Town12|5|VehicleTurningRoute|3481.9|2452.5|269.7,VehicleTurningRoute_2,0.278
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2838.9|2407.9|179.8,HardBreakRoute_2,0.377
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2772.6|2335.4|89.8,HardBreakRoute_3,0.426
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2889.7|1900.9|269.6,HardBreakRoute_4,0.666
5,routes_training.xml,6557,VehicleTurningRoute,C_VehicleTurning,Town12|5|VehicleTurningRoute|2888.6|1725.6|269.6,VehicleTurningRoute_3,0.692
5,routes_training.xml,6557,VehicleTurningRoute,C_VehicleTurning,Town12|5|VehicleTurningRoute|2771.1|1797.4|89.8,VehicleTurningRoute_4,0.723
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2720.7|1596.6|179.9,HardBreakRoute_5,0.815
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2386.2|1761.6|90.1,HardBreakRoute_6,0.92
5,routes_training.xml,6557,VehicleTurningRoute,C_VehicleTurning,Town12|5|VehicleTurningRoute|2385.8|2025.4|90.1,VehicleTurningRoute_5,0.956
5,routes_training.xml,6557,HardBreakRoute,A_HardBreak,Town12|5|HardBreakRoute|2342.9|2061.4|179.8,HardBreakRoute_7,0.964
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|3485.8|-196.7|269.5,HardBreakRoute_1,0.312
6,routes_training.xml,8786,VehicleTurningRoute,C_VehicleTurning,Town12|6|VehicleTurningRoute|3485.8|-220.0|269.5,VehicleTurningRoute_1,0.314
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|2783.4|-524.2|270.0,HardBreakRoute_2,0.406
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|2372.9|-601.7|89.8,HardBreakRoute_3,0.498
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|3099.0|-90.7|360.0,HardBreakRoute_4,0.629
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|3743.4|-652.5|-90.4,HardBreakRoute_5,0.754
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|3376.3|-1731.2|-171.8,HardBreakRoute_6,0.889
6,routes_training.xml,8786,HardBreakRoute,A_HardBreak,Town12|6|HardBreakRoute|2679.6|-1695.3|171.7,HardBreakRoute_7,0.963
7,routes_training.xml,9232,HardBreakRoute,A_HardBreak,Town12|7|HardBreakRoute|1408.5|-1713.1|180.0,HardBreakRoute_1,0.147
7,routes_training.xml,9232,HardBreakRoute,A_HardBreak,Town12|7|HardBreakRoute|300.1|-1711.8|178.6,HardBreakRoute_2,0.267
7,routes_training.xml,9232,HardBreakRoute,A_HardBreak,Town12|7|HardBreakRoute|-780.3|-917.1|94.3,HardBreakRoute_3,0.425
7,routes_training.xml,9232,HardBreakRoute,A_HardBreak,Town12|7|HardBreakRoute|-731.7|-83.1|0.0,HardBreakRoute_4,0.515
7,routes_training.xml,9232,HardBreakRoute,A_HardBreak,Town12|7|HardBreakRoute|779.9|1996.2|90.1,HardBreakRoute_5,0.886
7,routes_training.xml,9232,VehicleTurningRoute,C_VehicleTurning,Town12|7|VehicleTurningRoute|1754.7|2298.6|360.0,VehicleTurningRoute_1,0.996
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-3525.0|577.9|236.7,HardBreakRoute_1,0.04
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-3606.8|307.6|269.6,HardBreakRoute_2,0.073
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-3505.6|-205.8|263.8,HardBreakRoute_3,0.125
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-4525.7|-31.5|151.7,HardBreakRoute_4,0.229
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-5220.5|628.5|98.8,HardBreakRoute_5,0.33
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-2650.5|1611.0|358.5,HardBreakRoute_6,0.672
8,routes_training.xml,7888,HardBreakRoute,A_HardBreak,Town12|8|HardBreakRoute|-1609.6|1610.2|0.5,HardBreakRoute_7,0.802
9,routes_training.xml,6346,ParkingCutIn,B_ParkingCutIn,Town12|9|ParkingCutIn|1519.7|3929.8|99.0,ParkingCutIn_1,0.159
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|1574.8|4039.5|9.2,HardBreakRoute_1,0.176
9,routes_training.xml,6346,ParkingCutIn,B_ParkingCutIn,Town12|9|ParkingCutIn|1046.5|4333.2|99.5,ParkingCutIn_2,0.472
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|1326.9|4466.6|9.3,HardBreakRoute_2,0.525
9,routes_training.xml,6346,PedestrianCrossing,D_PedestrianCrossing,Town12|9|PedestrianCrossing|1576.3|4507.5|9.3,PedestrianCrossing_1,0.564
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|1490.7|4989.0|179.9,HardBreakRoute_3,0.642
9,routes_training.xml,6346,PedestrianCrossing,D_PedestrianCrossing,Town12|9|PedestrianCrossing|1362.0|5241.9|89.8,PedestrianCrossing_2,0.687
9,routes_training.xml,6346,PedestrianCrossing,D_PedestrianCrossing,Town12|9|PedestrianCrossing|1173.6|5531.2|89.9,PedestrianCrossing_3,0.741
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|986.8|5240.9|270.1,HardBreakRoute_4,0.812
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|793.3|4927.8|269.6,HardBreakRoute_5,0.871
9,routes_training.xml,6346,HardBreakRoute,A_HardBreak,Town12|9|HardBreakRoute|392.8|4723.7|180.0,HardBreakRoute_6,0.976
10,routes_training.xml,6273,PedestrianCrossing,D_PedestrianCrossing,Town12|10|PedestrianCrossing|3033.4|4742.3|189.2,PedestrianCrossing_1,0.07
10,routes_training.xml,6273,ParkingCutIn,B_ParkingCutIn,Town12|10|ParkingCutIn|2797.7|4427.1|279.4,ParkingCutIn_1,0.143
10,routes_training.xml,6273,PedestrianCrossing,D_PedestrianCrossing,Town12|10|PedestrianCrossing|3291.8|4259.9|98.9,PedestrianCrossing_2,0.238
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|3186.3|4293.8|189.2,HardBreakRoute_1,0.238
10,routes_training.xml,6273,ParkingCutIn,B_ParkingCutIn,Town12|10|ParkingCutIn|3040.0|4356.2|98.9,ParkingCutIn_2,0.262
10,routes_training.xml,6273,VehicleTurningRoute,C_VehicleTurning,Town12|10|VehicleTurningRoute|3021.4|4475.4|98.9,VehicleTurningRoute_1,0.278
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|3061.5|4513.8|9.2,HardBreakRoute_2,0.286
10,routes_training.xml,6273,PedestrianCrossing,D_PedestrianCrossing,Town12|10|PedestrianCrossing|3715.1|4268.7|9.0,PedestrianCrossing_3,0.409
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|3715.5|4538.1|98.9,HardBreakRoute_3,0.449
10,routes_training.xml,6273,VehicleTurningRoute,C_VehicleTurning,Town12|10|VehicleTurningRoute|3708.0|4586.1|98.9,VehicleTurningRoute_2,0.454
10,routes_training.xml,6273,ParkingCutIn,B_ParkingCutIn,Town12|10|ParkingCutIn|3455.5|4719.2|99.6,ParkingCutIn_3,0.499
10,routes_training.xml,6273,ParkingCutIn,B_ParkingCutIn,Town12|10|ParkingCutIn|3396.5|5065.1|99.8,ParkingCutIn_4,0.554
10,routes_training.xml,6273,PedestrianCrossing,D_PedestrianCrossing,Town12|10|PedestrianCrossing|3368.9|5225.0|99.5,PedestrianCrossing_4,0.58
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|3263.1|5247.5|189.1,HardBreakRoute_4,0.597
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|3009.0|5442.5|189.0,HardBreakRoute_5,0.655
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|2409.7|5477.4|269.7,HardBreakRoute_6,0.766
10,routes_training.xml,6273,HardBreakRoute,A_HardBreak,Town12|10|HardBreakRoute|2408.9|5295.5|269.7,HardBreakRoute_7,0.795
10,routes_training.xml,6273,PedestrianCrossing,D_PedestrianCrossing,Town12|10|PedestrianCrossing|2931.5|4728.9|9.2,PedestrianCrossing_5,0.955
10,routes_training.xml,6273,ParkingCutIn,B_ParkingCutIn,Town12|10|ParkingCutIn|2973.9|4766.8|99.6,ParkingCutIn_5,0.963
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-313.1|3978.8|179.9,HardBreakRoute_1,0.008
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|863.6|3982.4|99.1,HardBreakRoute_2,0.193
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|546.0|4287.9|179.7,HardBreakRoute_3,0.256
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-1266.0|4882.4|180.3,HardBreakRoute_4,0.5
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-1459.7|4881.3|180.3,HardBreakRoute_5,0.522
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-1668.8|5663.3|89.8,HardBreakRoute_6,0.632
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-894.6|5629.7|-23.4,HardBreakRoute_7,0.739
11,routes_training.xml,8345,HardBreakRoute,A_HardBreak,Town12|11|HardBreakRoute|-820.1|4414.6|269.9,HardBreakRoute_8,0.889
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|687.0|4733.3|-0.0,HardBreakRoute_1,0.055
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|783.2|4871.5|89.6,HardBreakRoute_2,0.076
12,routes_training.xml,7895,ParkingCutIn,B_ParkingCutIn,Town12|12|ParkingCutIn|1176.3|5141.5|269.9,ParkingCutIn_1,0.239
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|1253.7|4999.4|-0.1,HardBreakRoute_3,0.26
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|1598.2|4998.5|-0.1,HardBreakRoute_4,0.302
12,routes_training.xml,7895,PedestrianCrossing,D_PedestrianCrossing,Town12|12|PedestrianCrossing|1749.0|5170.5|89.6,PedestrianCrossing_1,0.33
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|1659.2|5584.9|-0.0,HardBreakRoute_5,0.44
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|2048.6|6058.0|-162.9,HardBreakRoute_6,0.62
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|409.5|6103.8|144.8,HardBreakRoute_7,0.83
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|-248.9|6339.8|179.7,HardBreakRoute_8,0.92
12,routes_training.xml,7895,HardBreakRoute,A_HardBreak,Town12|12|HardBreakRoute|-565.7|6341.5|179.7,HardBreakRoute_9,0.96
13,routes_training.xml,6412,ParkingCutIn,B_ParkingCutIn,Town12|13|ParkingCutIn|3254.9|4507.8|279.2,ParkingCutIn_1,0.034
13,routes_training.xml,6412,PedestrianCrossing,D_PedestrianCrossing,Town12|13|PedestrianCrossing|3274.1|4389.6|279.2,PedestrianCrossing_1,0.049
13,routes_training.xml,6412,VehicleTurningRoute,C_VehicleTurning,Town12|13|VehicleTurningRoute|3469.9|4349.6|9.2,VehicleTurningRoute_1,0.077
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|3640.8|4607.5|9.2,HardBreakRoute_1,0.126
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|3502.3|5052.4|189.2,HardBreakRoute_2,0.216
13,routes_training.xml,6412,PedestrianCrossing,D_PedestrianCrossing,Town12|13|PedestrianCrossing|3464.6|5046.3|189.2,PedestrianCrossing_2,0.222
13,routes_training.xml,6412,PedestrianCrossing,D_PedestrianCrossing,Town12|13|PedestrianCrossing|3139.5|5183.5|99.2,PedestrianCrossing_3,0.283
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|3054.9|5214.2|189.1,HardBreakRoute_3,0.297
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|2879.0|5356.1|99.1,HardBreakRoute_4,0.333
13,routes_training.xml,6412,VehicleTurningRoute,C_VehicleTurning,Town12|13|VehicleTurningRoute|2876.9|5369.0|99.1,VehicleTurningRoute_2,0.335
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|3259.5|5367.3|9.0,HardBreakRoute_5,0.397
13,routes_training.xml,6412,PedestrianCrossing,D_PedestrianCrossing,Town12|13|PedestrianCrossing|2595.2|4671.5|189.2,PedestrianCrossing_4,0.59
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|2857.6|4480.9|9.2,HardBreakRoute_6,0.878
13,routes_training.xml,6412,VehicleTurningRoute,C_VehicleTurning,Town12|13|VehicleTurningRoute|2978.8|4500.5|9.2,VehicleTurningRoute_3,0.897
13,routes_training.xml,6412,ParkingCutIn,B_ParkingCutIn,Town12|13|ParkingCutIn|3011.3|4539.8|98.9,ParkingCutIn_2,0.904
13,routes_training.xml,6412,HardBreakRoute,A_HardBreak,Town12|13|HardBreakRoute|3092.5|4638.4|9.2,HardBreakRoute_7,0.922
13,routes_training.xml,6412,ParkingCutIn,B_ParkingCutIn,Town12|13|ParkingCutIn|3447.2|4786.4|279.6,ParkingCutIn_3,0.979
14,routes_training.xml,5669,HardBreakRoute,A_HardBreak,Town12|14|HardBreakRoute|2398.3|4288.2|9.7,HardBreakRoute_1,0.063
14,routes_training.xml,5669,VehicleTurningRoute,C_VehicleTurning,Town12|14|VehicleTurningRoute|2072.2|3998.2|189.2,VehicleTurningRoute_1,0.163
14,routes_training.xml,5669,PedestrianCrossing,D_PedestrianCrossing,Town12|14|PedestrianCrossing|2010.8|4047.9|99.2,PedestrianCrossing_1,0.173
14,routes_training.xml,5669,HardBreakRoute,A_HardBreak,Town12|14|HardBreakRoute|1892.8|4084.5|189.2,HardBreakRoute_2,0.194
14,routes_training.xml,5669,PedestrianCrossing,D_PedestrianCrossing,Town12|14|PedestrianCrossing|1098.9|4025.1|279.0,PedestrianCrossing_2,0.342
14,routes_training.xml,5669,VehicleTurningRoute,C_VehicleTurning,Town12|14|VehicleTurningRoute|1265.5|3989.4|9.2,VehicleTurningRoute_2,0.371
14,routes_training.xml,5669,PedestrianCrossing,D_PedestrianCrossing,Town12|14|PedestrianCrossing|983.3|3821.3|189.2,PedestrianCrossing_3,0.445
